company_name,founding_year,vc_backed_binary,start_date,exit_date,exit_type,source,tags,team_size,country,adjusted_start,end_date,event,time_years,sector,geography,team_size_category,post_2008,years_since_founding,decade,vc_x_post2008,log_time_years
Breaker,2016,1,2017-01-01,2021-09-15,M&A,YC,"['Social Media', 'Media', 'Podcasts']",1.0,US,2017-01-01,2021-09-15,1,4.70362765229295,Other,US,Small (1-5),1,8,2010,1,1.7411024026315074
Sleep Reset,2023,1,2024-01-01,,,YC,"['Mental Health Tech', 'Sleep Tech', 'Consumer Health Services', 'Health Tech', 'Digital Health']",8.0,US,2024-01-01,2024-06-30,0,0.4955509924709103,Healthcare,US,Medium (6-20),1,1,2020,1,0.402494695778991
Supr Daily,2016,1,2017-01-01,2020-03-15,M&A,YC,"['Grocery', 'Consumer', 'Delivery', 'E-commerce']",,IN,2017-01-01,2020-03-15,1,3.2005475701574264,Consumer,International,Unknown,1,8,2010,1,1.4352148906383975
WaystoCap,2016,1,2017-01-01,2022-06-15,M&A,YC,"['Marketplace', 'E-Commerce']",38.0,MA,2017-01-01,2022-06-15,1,5.451060917180014,Other,International,Large (21-50),1,8,2010,1,1.864244600565512
Hivy,2016,1,2017-01-01,2023-08-15,M&A,YC,"['SaaS', 'B2B']",0.0,US,2017-01-01,2023-08-15,1,6.617385352498289,SaaS,US,Small (1-5),1,8,2010,1,2.0304331812227256
Shipamax,2016,1,2017-01-01,2022-01-15,M&A,YC,"['Robotic Process Automation', 'Logistics', 'NLP']",32.0,GB,2017-01-01,2022-01-15,1,5.037645448323066,Other,UK,Large (21-50),1,8,2010,1,1.7980141095080675
Arthena,2013,1,2014-01-01,2018-06-15,M&A,YC,['Investing'],12.0,US,2014-01-01,2018-06-15,1,4.4517453798767965,Other,US,Medium (6-20),1,11,2010,1,1.6959358105934494
Scribe,2016,1,2017-01-01,2022-03-15,M&A,YC,"['Artificial Intelligence', 'SaaS', 'B2B']",15.0,IN,2017-01-01,2022-03-15,1,5.19917864476386,AI/ML,International,Medium (6-20),1,8,2010,1,1.824416806624249
No Lean Season,2017,1,2018-01-01,,,YC,['Nonprofit'],,US,2018-01-01,2024-06-30,0,6.494182067077344,Other,US,Unknown,1,7,2010,1,2.014126995122725
Clear Genetics,2016,1,2017-01-01,2023-09-15,M&A,YC,"['Healthcare', 'Chatbots']",8.0,US,2017-01-01,2023-09-15,1,6.702258726899384,Healthcare,US,Medium (6-20),1,8,2010,1,2.0415136269992975
Anasen,2014,1,2015-01-01,,,YC,['SaaS'],15.0,FR,2015-01-01,2024-06-30,0,9.494866529774129,SaaS,International,Medium (6-20),1,10,2010,1,2.35088623568569
Voodoo Manufacturing,2015,1,2016-01-01,,,YC,"['Medical Devices', '3D Printing', 'Manufacturing']",19.0,US,2016-01-01,2024-06-30,0,8.49555099247091,Healthcare,US,Medium (6-20),1,9,2010,1,2.250823372330026
Marketfox,2017,1,2018-01-01,,,YC,['SaaS'],2.0,US,2018-01-01,2024-06-30,0,6.494182067077344,SaaS,US,Small (1-5),1,7,2010,1,2.014126995122725
FloydHub,2016,1,2017-01-01,,,YC,"['AIOps', 'Machine Learning', 'SaaS']",4.0,US,2017-01-01,2024-06-30,0,7.493497604380561,AI/ML,US,Small (1-5),1,8,2010,1,2.13930088302392
Arylla,2016,1,2017-01-01,,,YC,"['IoT', 'Nanotechnology']",6.0,CA,2017-01-01,2024-06-30,0,7.493497604380561,Other,International,Medium (6-20),1,8,2010,1,2.13930088302392
Rally Tennis,2021,1,2022-01-01,,,YC,['Sports Tech'],3.0,US,2022-01-01,2024-06-30,0,2.4941820670773445,Other,US,Small (1-5),1,3,2020,1,1.2510993188480666
InnaMed,2016,1,2017-01-01,,,YC,"['Biotech', 'Digital Health', 'Telemedicine']",7.0,US,2017-01-01,2024-06-30,0,7.493497604380561,Healthcare,US,Medium (6-20),1,8,2010,1,2.13930088302392
Pearl,2016,1,2017-01-01,,,YC,"['Food Service Robots & Machines', 'Hardware', 'IoT']",1.0,US,2017-01-01,2024-06-30,0,7.493497604380561,Other,US,Small (1-5),1,8,2010,1,2.13930088302392
ClassDojo,2011,1,2012-01-01,,,YC,"['Education', 'Consumer', 'Entertainment', 'Kids', 'Metaverse']",100.0,US,2012-01-01,2024-06-30,0,12.49555099247091,AI/ML,US,Very Large (50+),1,13,2010,1,2.6023600750155684
Allcancode,2014,1,2015-01-01,,,YC,"['Developer Tools', 'SaaS']",8.0,GR,2015-01-01,2024-06-30,0,9.494866529774129,SaaS,International,Medium (6-20),1,10,2010,1,2.35088623568569
Sown To Grow,2015,1,2016-01-01,,,YC,['Education'],16.0,US,2016-01-01,2024-06-30,0,8.49555099247091,Other,US,Medium (6-20),1,9,2010,1,2.250823372330026
ProjectPro,2020,1,2021-01-01,,,YC,"['Developer Tools', 'Education', 'Machine Learning']",26.0,IN,2021-01-01,2024-06-30,0,3.4934976043805612,AI/ML,International,Large (21-50),1,4,2020,1,1.502631374986197
Trinket,2013,1,2014-01-01,,,YC,[],1.0,US,2014-01-01,2024-06-30,0,10.494182067077343,Other,US,Small (1-5),1,11,2010,1,2.4418410001443083
Bloomboard,2010,1,2011-01-01,,,YC,"['Education', 'SaaS', 'eLearning']",56.0,US,2011-01-01,2024-06-30,0,13.494866529774129,SaaS,US,Very Large (50+),1,14,2010,1,2.6737945543128823
Edpuzzle,2013,1,2014-01-01,,,YC,[],40.0,US,2014-01-01,2024-06-30,0,10.494182067077343,Other,US,Large (21-50),1,11,2010,1,2.4418410001443083
Plickers,2011,1,2012-01-01,,,YC,[],5.0,US,2012-01-01,2024-06-30,0,12.49555099247091,Other,US,Small (1-5),1,13,2010,1,2.6023600750155684
Literably,2013,1,2014-01-01,,,YC,['Education'],4.0,US,2014-01-01,2024-06-30,0,10.494182067077343,Other,US,Small (1-5),1,11,2010,1,2.4418410001443083
Accredible,2013,1,2014-01-01,,,YC,['SaaS'],41.0,US,2014-01-01,2024-06-30,0,10.494182067077343,SaaS,US,Large (21-50),1,11,2010,1,2.4418410001443083
Kodable,2013,1,2014-01-01,,,YC,"['Education', 'Gaming']",10.0,US,2014-01-01,2024-06-30,0,10.494182067077343,Other,US,Medium (6-20),1,11,2010,1,2.4418410001443083
CodeHS,2012,1,2013-01-01,,,YC,['Education'],70.0,US,2013-01-01,2024-06-30,0,11.49349760438056,Other,US,Very Large (50+),1,12,2010,1,2.5252083173120847
Informed K12,2012,1,2013-01-01,,,YC,"['Education', 'SaaS', 'B2B']",70.0,US,2013-01-01,2024-06-30,0,11.49349760438056,SaaS,US,Very Large (50+),1,12,2010,1,2.5252083173120847
TeachBoost,2012,1,2013-01-01,,,YC,"['Education', 'Feedback']",15.0,US,2013-01-01,2024-06-30,0,11.49349760438056,Other,US,Medium (6-20),1,12,2010,1,2.5252083173120847
Educreations,2010,1,2011-01-01,,,YC,"['Education', 'eLearning']",2.0,US,2011-01-01,2024-06-30,0,13.494866529774129,Other,US,Small (1-5),1,14,2010,1,2.6737945543128823
Goalbook,2011,1,2012-01-01,,,YC,"['Education', 'SaaS']",75.0,US,2012-01-01,2024-06-30,0,12.49555099247091,SaaS,US,Very Large (50+),1,13,2010,1,2.6023600750155684
SchoolMint,2013,1,2014-01-01,2019-02-15,M&A,YC,"['Education', 'SaaS', 'B2B']",300.0,US,2014-01-01,2019-02-15,1,5.122518822724161,SaaS,US,Very Large (50+),1,11,2010,1,1.81197358419212
Freckle Education,2013,1,2014-01-01,2018-02-15,M&A,YC,"['Education', 'SaaS']",52.0,US,2014-01-01,2018-02-15,1,4.123203285420945,SaaS,US,Very Large (50+),1,11,2010,1,1.6337798851030294
Sesame,2013,1,2014-01-01,,,YC,['Education'],0.0,US,2014-01-01,2024-06-30,0,10.494182067077343,Other,US,Small (1-5),1,11,2010,1,2.4418410001443083
Meesho,2015,1,2016-01-01,,,YC,"['E-commerce', 'Retail']",1850.0,IN,2016-01-01,2024-06-30,0,8.49555099247091,AI/ML,International,Very Large (50+),1,9,2010,1,2.250823372330026
Flutterwave,2015,1,2016-01-01,,,YC,['Fintech'],500.0,NG,2016-01-01,2024-06-30,0,8.49555099247091,FinTech,International,Very Large (50+),1,9,2010,1,2.250823372330026
MessageBird,2011,1,2012-01-01,,,YC,"['Messaging', 'API']",500.0,NL,2012-01-01,2024-06-30,0,12.49555099247091,Other,International,Very Large (50+),1,13,2010,1,2.6023600750155684
Scale AI,2016,1,2017-01-01,,,YC,"['Machine Learning', 'AI']",500.0,US,2017-01-01,2024-06-30,0,7.493497604380561,AI/ML,US,Very Large (50+),1,8,2010,1,2.13930088302392
Vetcove,2015,1,2016-01-01,,,YC,"['Marketplace', 'B2B', 'Healthcare']",72.0,US,2016-01-01,2024-06-30,0,8.49555099247091,Healthcare,US,Very Large (50+),1,9,2010,1,2.250823372330026
Squire Technologies,2015,1,2016-01-01,,,YC,"['Beauty', 'SMB']",150.0,US,2016-01-01,2024-06-30,0,8.49555099247091,Other,US,Very Large (50+),1,9,2010,1,2.250823372330026
Athelas,2016,1,2017-01-01,,,YC,"['Health Tech', 'Medical Devices', 'Biotech', 'Healthcare']",160.0,US,2017-01-01,2024-06-30,0,7.493497604380561,Healthcare,US,Very Large (50+),1,8,2010,1,2.13930088302392
People.ai,2016,1,2017-01-01,,,YC,"['Artificial Intelligence', 'SaaS', 'Enterprise']",300.0,US,2017-01-01,2024-06-30,0,7.493497604380561,AI/ML,US,Very Large (50+),1,8,2010,1,2.13930088302392
CareRev,2015,1,2016-01-01,,,YC,"['Marketplace', 'Healthcare']",300.0,US,2016-01-01,2024-06-30,0,8.49555099247091,Healthcare,US,Very Large (50+),1,9,2010,1,2.250823372330026
Nova Credit,2016,1,2017-01-01,,,YC,['Fintech'],100.0,US,2017-01-01,2024-06-30,0,7.493497604380561,FinTech,US,Very Large (50+),1,8,2010,1,2.13930088302392
The Athletic,2016,1,2017-01-01,2021-03-15,M&A,YC,['Media'],600.0,US,2017-01-01,2021-03-15,1,4.199863107460644,Other,US,Very Large (50+),1,8,2010,1,1.6486322997525222
Joy,2015,1,2016-01-01,,,YC,"['SaaS', 'Consumer', 'Media', 'E-commerce', 'Retail']",60.0,US,2016-01-01,2024-06-30,0,8.49555099247091,AI/ML,US,Very Large (50+),1,9,2010,1,2.250823372330026
Proxy,2016,1,2017-01-01,2020-09-15,M&A,YC,"['Hardware', 'Crypto / Web3', 'Consumer', 'Identity']",20.0,US,2017-01-01,2020-09-15,1,3.704312114989733,Consumer,US,Medium (6-20),1,8,2010,1,1.5484795593709058
Burrow,2016,1,2017-01-01,,,YC,"['Consumer', 'E-commerce', 'Furniture', 'Retail']",60.0,US,2017-01-01,2024-06-30,0,7.493497604380561,AI/ML,US,Very Large (50+),1,8,2010,1,2.13930088302392
Validere,2015,1,2016-01-01,,,YC,"['IoT', 'Climate', 'Energy', 'ClimateTech']",110.0,CA,2016-01-01,2024-06-30,0,8.49555099247091,Other,International,Very Large (50+),1,9,2010,1,2.250823372330026
WorkRamp,2015,1,2016-01-01,,,YC,"['SaaS', 'Customer Success', 'Sales Enablement']",106.0,US,2016-01-01,2024-06-30,0,8.49555099247091,SaaS,US,Very Large (50+),1,9,2010,1,2.250823372330026
Expo,2016,1,2017-01-01,,,YC,['Developer Tools'],23.0,US,2017-01-01,2024-06-30,0,7.493497604380561,Other,US,Large (21-50),1,8,2010,1,2.13930088302392
Suiteness,2012,1,2013-01-01,,,YC,[],7.0,US,2013-01-01,2024-06-30,0,11.49349760438056,Other,US,Medium (6-20),1,12,2010,1,2.5252083173120847
Elemeno Health,2016,1,2017-01-01,,,YC,"['SaaS', 'Digital Health', 'Healthcare']",25.0,US,2017-01-01,2024-06-30,0,7.493497604380561,SaaS,US,Large (21-50),1,8,2010,1,2.13930088302392
ApolloShield,2016,1,2017-01-01,,,YC,[],,IL,2017-01-01,2024-06-30,0,7.493497604380561,Other,International,Unknown,1,8,2010,1,2.13930088302392
Yoshi,2015,1,2016-01-01,,,YC,"['Mobility', 'Automotive']",100.0,US,2016-01-01,2024-06-30,0,8.49555099247091,Other,US,Very Large (50+),1,9,2010,1,2.250823372330026
Circa,2016,1,2017-01-01,,,YC,['Sales Enablement'],21.0,US,2017-01-01,2024-06-30,0,7.493497604380561,Other,US,Large (21-50),1,8,2010,1,2.13930088302392
CrowdAI,2016,1,2017-01-01,,,YC,"['Machine Learning', 'Computer Vision']",32.0,US,2017-01-01,2024-06-30,0,7.493497604380561,AI/ML,US,Large (21-50),1,8,2010,1,2.13930088302392
SmartPath,2016,1,2017-01-01,,,YC,['Fintech'],16.0,US,2017-01-01,2024-06-30,0,7.493497604380561,FinTech,US,Medium (6-20),1,8,2010,1,2.13930088302392
Curtsy,2016,1,2017-01-01,,,YC,"['Marketplace', 'Sustainable Fashion', 'E-commerce']",15.0,US,2017-01-01,2024-06-30,0,7.493497604380561,AI/ML,US,Medium (6-20),1,8,2010,1,2.13930088302392
Airfordable,2015,1,2016-01-01,,,YC,"['Fintech', 'Travel']",7.0,US,2016-01-01,2024-06-30,0,8.49555099247091,FinTech,US,Medium (6-20),1,9,2010,1,2.250823372330026
Bulldozair,2012,1,2013-01-01,,,YC,"['SaaS', 'Construction', 'Enterprise']",8.0,FR,2013-01-01,2024-06-30,0,11.49349760438056,SaaS,International,Medium (6-20),1,12,2010,1,2.5252083173120847
GoGoGrandparent,2016,1,2017-01-01,,,YC,"['Assistive Tech', 'Consumer Health Services']",180.0,US,2017-01-01,2024-06-30,0,7.493497604380561,Healthcare,US,Very Large (50+),1,8,2010,1,2.13930088302392
Miso,2016,1,2017-01-01,,,YC,['Marketplace'],60.0,KR,2017-01-01,2024-06-30,0,7.493497604380561,Other,International,Very Large (50+),1,8,2010,1,2.13930088302392
Legalist,2016,1,2017-01-01,,,YC,"['Fintech', 'LegalTech']",40.0,US,2017-01-01,2024-06-30,0,7.493497604380561,FinTech,US,Large (21-50),1,8,2010,1,2.13930088302392
Kenota (formerly ExVivo Labs),2014,1,2015-01-01,,,YC,"['Healthcare', 'Diagnostics']",35.0,CA,2015-01-01,2024-06-30,0,9.494866529774129,Healthcare,International,Large (21-50),1,10,2010,1,2.35088623568569
Clip Health,2015,1,2016-01-01,,,YC,"['Hard Tech', 'Hardware', 'Health Tech', 'Medical Devices']",10.0,US,2016-01-01,2024-06-30,0,8.49555099247091,Healthcare,US,Medium (6-20),1,9,2010,1,2.250823372330026
garten,2014,1,2015-01-01,,,YC,"['Artificial Intelligence', 'IoT']",201.0,US,2015-01-01,2024-06-30,0,9.494866529774129,AI/ML,US,Very Large (50+),1,10,2010,1,2.35088623568569
Women Who Code,2013,1,2014-01-01,,,YC,"['Education', 'Nonprofit', 'Community']",25.0,US,2014-01-01,2024-06-30,0,10.494182067077343,Other,US,Large (21-50),1,11,2010,1,2.4418410001443083
The Flex Company,2015,1,2016-01-01,,,YC,"['Consumer', 'Retail']",28.0,US,2016-01-01,2024-06-30,0,8.49555099247091,AI/ML,US,Large (21-50),1,9,2010,1,2.250823372330026
Iris Automation,2015,1,2016-01-01,,,YC,"['Artificial Intelligence', 'Drones', 'Computer Vision']",47.0,US,2016-01-01,2024-06-30,0,8.49555099247091,AI/ML,US,Large (21-50),1,9,2010,1,2.250823372330026
Instrumentl,2016,1,2017-01-01,,,YC,"['SaaS', 'B2B']",35.0,US,2017-01-01,2024-06-30,0,7.493497604380561,SaaS,US,Large (21-50),1,8,2010,1,2.13930088302392
Livement,2016,1,2017-01-01,,,YC,"['Sports Tech', 'Ticketing']",45.0,MX,2017-01-01,2024-06-30,0,7.493497604380561,Other,International,Large (21-50),1,8,2010,1,2.13930088302392
RocketLit,2016,1,2017-01-01,,,YC,"['Education', 'Edtech']",6.0,US,2017-01-01,2024-06-30,0,7.493497604380561,Other,US,Medium (6-20),1,8,2010,1,2.13930088302392
Vote.org,2008,1,2009-01-01,,,YC,[],,US,2009-01-01,2024-06-30,0,15.49349760438056,Other,US,Unknown,0,16,2000,0,2.8029662186518025
Raptor Maps,2015,1,2016-01-01,,,YC,"['Solar Power', 'Climate', 'Renewable Energy']",60.0,US,2016-01-01,2024-06-30,0,8.49555099247091,Other,US,Very Large (50+),1,9,2010,1,2.250823372330026
Upgraded,2016,1,2017-01-01,,,YC,"['Fintech', 'Retail']",13.0,US,2017-01-01,2024-06-30,0,7.493497604380561,AI/ML,US,Medium (6-20),1,8,2010,1,2.13930088302392
NuCypher,2015,1,2016-01-01,,,YC,"['Crypto / Web3', 'Cryptography']",14.0,US,2016-01-01,2024-06-30,0,8.49555099247091,Other,US,Medium (6-20),1,9,2010,1,2.250823372330026
Starcity,2016,1,2017-01-01,2021-04-15,M&A,YC,"['Real Estate', 'Housing', 'Proptech']",50.0,US,2017-01-01,2021-04-15,1,4.284736481861739,Other,US,Large (21-50),1,8,2010,1,1.6648227565581164
Innov8,2015,1,2016-01-01,2020-05-15,M&A,YC,['India'],100.0,IN,2016-01-01,2020-05-15,1,4.369609856262834,Other,International,Very Large (50+),1,9,2010,1,1.6807552534164334
SimpleCitizen,2015,1,2016-01-01,2020-08-15,M&A,YC,"['Civic Tech', 'GovTech']",23.0,US,2016-01-01,2020-08-15,1,4.621492128678987,Other,US,Large (21-50),1,9,2010,1,1.7265971319894928
SkyLights,2016,1,2017-01-01,,,YC,"['VR Health', 'Entertainment', 'Airlines']",5.0,US,2017-01-01,2024-06-30,0,7.493497604380561,AI/ML,US,Small (1-5),1,8,2010,1,2.13930088302392
Lendsnap,2014,1,2015-01-01,,,YC,['Fintech'],0.0,US,2015-01-01,2024-06-30,0,9.494866529774129,FinTech,US,Small (1-5),1,10,2010,1,2.35088623568569
GTRACK Technologies,2015,1,2016-01-01,,,YC,"['Hard Tech', 'Nanosensors']",2.0,US,2016-01-01,2024-06-30,0,8.49555099247091,Other,US,Small (1-5),1,9,2010,1,2.250823372330026
Xberts,2015,1,2016-01-01,,,YC,['E-commerce'],50.0,US,2016-01-01,2024-06-30,0,8.49555099247091,Other,US,Large (21-50),1,9,2010,1,2.250823372330026
Seerslab,2014,1,2015-01-01,,,YC,['Augmented Reality'],39.0,US,2015-01-01,2024-06-30,0,9.494866529774129,Other,US,Large (21-50),1,10,2010,1,2.35088623568569
Looklive,2015,1,2016-01-01,,,YC,"['Marketplace', 'Social', 'Fashion']",11.0,US,2016-01-01,2024-06-30,0,8.49555099247091,Other,US,Medium (6-20),1,9,2010,1,2.250823372330026
Embark Trucks,2016,1,2017-01-01,,,YC,['Autonomous Trucking'],300.0,US,2017-01-01,2024-06-30,0,7.493497604380561,Other,US,Very Large (50+),1,8,2010,1,2.13930088302392
Podium,2014,1,2015-01-01,,,YC,"['Fintech', 'SaaS', 'B2B']",930.0,US,2015-01-01,2024-06-30,0,9.494866529774129,SaaS,US,Very Large (50+),1,10,2010,1,2.35088623568569
Outschool,2015,1,2016-01-01,,,YC,"['Education', 'Marketplace']",107.0,US,2016-01-01,2024-06-30,0,8.49555099247091,Other,US,Very Large (50+),1,9,2010,1,2.250823372330026
Relativity Space,2016,1,2017-01-01,,,YC,"['Machine Learning', 'Space Exploration', 'Rocketry', '3D Printing', 'Manufacturing']",1000.0,US,2017-01-01,2024-06-30,0,7.493497604380561,AI/ML,US,Very Large (50+),1,8,2010,1,2.13930088302392
Opentrons,2014,1,2015-01-01,,,YC,"['Robotics', 'Synthetic Biology', 'Biotech']",300.0,US,2015-01-01,2024-06-30,0,9.494866529774129,Healthcare,US,Very Large (50+),1,10,2010,1,2.35088623568569
Mux,2016,1,2017-01-01,,,YC,"['Developer Tools', 'Video', 'API']",140.0,US,2017-01-01,2024-06-30,0,7.493497604380561,Other,US,Very Large (50+),1,8,2010,1,2.13930088302392
Lattice,2015,1,2016-01-01,,,YC,['HR Tech'],540.0,US,2016-01-01,2024-06-30,0,8.49555099247091,Other,US,Very Large (50+),1,9,2010,1,2.250823372330026
Salt Security,2016,1,2017-01-01,,,YC,['Cybersecurity'],200.0,US,2017-01-01,2024-06-30,0,7.493497604380561,Other,US,Very Large (50+),1,8,2010,1,2.13930088302392
Truebill,2015,1,2016-01-01,2022-07-15,M&A,YC,['Fintech'],225.0,US,2016-01-01,2022-07-15,1,6.535249828884326,FinTech,US,Very Large (50+),1,9,2010,1,2.019591987319704
Boom,2014,1,2015-01-01,,,YC,"['Transportation', 'Aerospace']",227.0,US,2015-01-01,2024-06-30,0,9.494866529774129,Other,US,Very Large (50+),1,10,2010,1,2.35088623568569
Sendbird,2013,1,2014-01-01,,,YC,"['Developer Tools', 'SaaS', 'B2B', 'Messaging', 'Enterprise']",300.0,US,2014-01-01,2024-06-30,0,10.494182067077343,SaaS,US,Very Large (50+),1,11,2010,1,2.4418410001443083
Superside,2015,1,2016-01-01,,,YC,"['SaaS', 'Design Tools']",750.0,NO,2016-01-01,2024-06-30,0,8.49555099247091,SaaS,International,Very Large (50+),1,9,2010,1,2.250823372330026
Function of Beauty,2015,1,2016-01-01,,,YC,"['Beauty', 'Personalization', 'E-commerce']",300.0,US,2016-01-01,2024-06-30,0,8.49555099247091,Other,US,Very Large (50+),1,9,2010,1,2.250823372330026
Gecko Robotics,2016,1,2017-01-01,,,YC,"['Robotics', 'Energy', 'Big Data', 'Data Engineering', 'AI']",230.0,US,2017-01-01,2024-06-30,0,7.493497604380561,AI/ML,US,Very Large (50+),1,8,2010,1,2.13930088302392
Apollo.io,2015,1,2016-01-01,,,YC,"['Sales', 'Marketing']",40.0,US,2016-01-01,2024-06-30,0,8.49555099247091,Other,US,Large (21-50),1,9,2010,1,2.250823372330026
FightCamp,2014,1,2015-01-01,,,YC,"['Hardware', 'Fitness', 'Gaming']",64.0,US,2015-01-01,2024-06-30,0,9.494866529774129,Other,US,Very Large (50+),1,10,2010,1,2.35088623568569
Tovala,2015,1,2016-01-01,,,YC,['Food & Beverage'],200.0,US,2016-01-01,2024-06-30,0,8.49555099247091,Other,US,Very Large (50+),1,9,2010,1,2.250823372330026
NURX,2015,1,2016-01-01,2023-01-15,M&A,YC,['Consumer Health Services'],300.0,US,2016-01-01,2023-01-15,1,7.039014373716633,Healthcare,US,Very Large (50+),1,9,2010,1,2.0843064853423137
Deepgram,2015,1,2016-01-01,,,YC,"['AI-Enhanced Learning', 'Artificial Intelligence', 'API']",115.0,US,2016-01-01,2024-06-30,0,8.49555099247091,AI/ML,US,Very Large (50+),1,9,2010,1,2.250823372330026
Daily,2016,1,2017-01-01,,,YC,['Developer Tools'],62.0,US,2017-01-01,2024-06-30,0,7.493497604380561,Other,US,Very Large (50+),1,8,2010,1,2.13930088302392
GitPrime,2014,1,2015-01-01,2020-11-15,M&A,YC,"['Developer Tools', 'SaaS', 'B2B']",110.0,US,2015-01-01,2020-11-15,1,5.8726899383983575,SaaS,US,Very Large (50+),1,10,2010,1,1.9275555781287368
Landed,2015,1,2016-01-01,,,YC,"['Fintech', 'Proptech']",40.0,US,2016-01-01,2024-06-30,0,8.49555099247091,FinTech,US,Large (21-50),1,9,2010,1,2.250823372330026
Netomi,2015,1,2016-01-01,,,YC,"['Artificial Intelligence', 'Deep Learning', 'Customer Service']",104.0,US,2016-01-01,2024-06-30,0,8.49555099247091,AI/ML,US,Very Large (50+),1,9,2010,1,2.250823372330026
Petcube,2012,1,2013-01-01,,,YC,['Hardware'],51.0,US,2013-01-01,2024-06-30,0,11.49349760438056,Other,US,Very Large (50+),1,12,2010,1,2.5252083173120847
Mio,2015,1,2016-01-01,,,YC,"['SaaS', 'Messaging', 'Team Collaboration']",12.0,US,2016-01-01,2024-06-30,0,8.49555099247091,SaaS,US,Medium (6-20),1,9,2010,1,2.250823372330026
Focal Systems,2016,1,2017-01-01,,,YC,"['Deep Learning', 'Grocery', 'Computer Vision']",170.0,US,2017-01-01,2024-06-30,0,7.493497604380561,Other,US,Very Large (50+),1,8,2010,1,2.13930088302392
Mason,2015,1,2016-01-01,,,YC,"['Hardware', 'SaaS', 'Logistics']",65.0,US,2016-01-01,2024-06-30,0,8.49555099247091,SaaS,US,Very Large (50+),1,9,2010,1,2.250823372330026
Inevitable Tech,2015,1,2016-01-01,,,YC,"['Robotics', 'Climate']",80.0,US,2016-01-01,2024-06-30,0,8.49555099247091,Other,US,Very Large (50+),1,9,2010,1,2.250823372330026
iSono Health,2016,1,2017-01-01,,,YC,"['Artificial Intelligence', 'Consumer Health Services', 'Medical Devices']",9.0,US,2017-01-01,2024-06-30,0,7.493497604380561,AI/ML,US,Medium (6-20),1,8,2010,1,2.13930088302392
GetAccept,2016,1,2017-01-01,,,YC,"['Documents', 'SaaS', 'Productivity', 'Sales']",200.0,US,2017-01-01,2024-06-30,0,7.493497604380561,SaaS,US,Very Large (50+),1,8,2010,1,2.13930088302392
AlphaFlow,2015,1,2016-01-01,,,YC,"['Fintech', 'Real Estate']",26.0,US,2016-01-01,2024-06-30,0,8.49555099247091,FinTech,US,Large (21-50),1,9,2010,1,2.250823372330026
Stealth Worker,2015,1,2016-01-01,,,YC,"['Compliance', 'Privacy']",5.0,US,2016-01-01,2024-06-30,0,8.49555099247091,Other,US,Small (1-5),1,9,2010,1,2.250823372330026
AmberBox Gunshot Detection,2015,1,2016-01-01,,,YC,['Security'],,US,2016-01-01,2024-06-30,0,8.49555099247091,Other,US,Unknown,1,9,2010,1,2.250823372330026
Qvin,2014,1,2015-01-01,,,YC,"['AI-powered Drug Discovery', 'Consumer Health Services', 'Telemedicine']",30.0,US,2015-01-01,2024-06-30,0,9.494866529774129,AI/ML,US,Large (21-50),1,10,2010,1,2.35088623568569
DevColor,2015,1,2016-01-01,,,YC,"['Education', 'Community', 'Diversity & Inclusion']",7.0,US,2016-01-01,2024-06-30,0,8.49555099247091,Other,US,Medium (6-20),1,9,2010,1,2.250823372330026
Perlara,2014,1,2015-01-01,,,YC,[],1.0,US,2015-01-01,2024-06-30,0,9.494866529774129,Other,US,Small (1-5),1,10,2010,1,2.35088623568569
Bonsai,2016,1,2017-01-01,,,YC,"['Documents', 'SaaS']",25.0,US,2017-01-01,2024-06-30,0,7.493497604380561,SaaS,US,Large (21-50),1,8,2010,1,2.13930088302392
Wakie,2014,1,2015-01-01,,,YC,"['Mental Health Tech', 'Community', 'Social Media']",10.0,US,2015-01-01,2024-06-30,0,9.494866529774129,Healthcare,US,Medium (6-20),1,10,2010,1,2.35088623568569
